Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Balthazar,49,749,819,5.0,-5532,0,31,325,466,118992,222880.0,4,Blues
Eden Ben Zaken,34,338,509,6.0,-6736,0,0.0337,0.0726,297,92.35,176933.0,3,Country
The Walkmen,57,167,921,6.0,-4881,0,61,239,315,168225,262227.0,4,Indie
Eric Bibb,41,791,213,3.0,-11154,0,0.0479,0.12,597,97.95,221120.0,4,Pop
A Boogie Wit da Hoodie,,0.57,439,2.0,-9238,0,166,0.12,0.19,90992,205702.0,4,Alt_Music
Malz Monday,44,699,583,,-6953,1,131,114,495,99934,215920.0,4,Alt_Music
Ronnie Milsap,,508,302,5.0,-12.02,1,0.0271,105,154,168754,4.288216667,3,HipHop
Skid Row,,348,668,4.0,-8.97,0,0.0313,192,364,62919,235067.0,4,Instrumental
Sharda Sinha,15,426,484,9.0,-10593,0,35,138,511,136.21,5.90555,4,Metal
Beck,48,623,958,9.0,-6264,1,0.0752,0.0921,716,95772,202360.0,4,Bollywood
LUNA AURA,55,468,902,9.0,-4838,1,132,0.0664,451,119017,155680.0,4,Blues
Limp Bizkit,75,603,933,1.0,-3358,1,171,206,709,96306,213760.0,4,Instrumental
The Chain Gang Of 1974,38,614,806,4.0,-5.03,0,0.0314,0.0479,339,104938,214857.0,4,Blues
Los Suculentos,41,487,194,9.0,-15443,1,103,0.14,0.3,104145,2725,4,Acoustic/Folk
DJ Khaled,81,695,343,5.0,-10798,1,0.0432,107,229,85.84,218902.0,4,Alt_Music
Keith Wallen,43,401,815,2.0,-5731,1,42,104,276,74995,193800.0,4,Bollywood
LaVern Baker,39,523,482,1.0,-6862,1,0.0447,179,785,146057,114947.0,4,Pop
Slint,41,469,124,,-24361,0,0.0486,0.0988,0.0328,136.59,388400.0,4,Bollywood
PSY,72,727,937,11.0,-2871,0,286,91,749,132067,219493.0,4,Country
Ben Flocks,45,179,211,5.0,-11936,1,0.0326,431,231,174248,3.101333333,3,Acoustic/Folk
Slowdive,52,326,932,9.0,-4909,1,0.0506,293,397,143927,338869.0,4,Bollywood
Darkest Hour,45,136,957,7.0,-4391,1,144,365,105,80773,228920.0,4,Instrumental
Landon B. Fulton,41,171,0.12,8.0,-19209,1,0.05,116,0.0339,117.27,2.108333333,5,Acoustic/Folk
The Jazz Cultivators,48,474,222,5.0,-18985,1,0.0388,0.0939,464,127623,3.697916667,4,Acoustic/Folk
Drake,80,834,454,1.0,-9.75,0,201,114,837,81618,247059.0,4,Country
Palehound,34,571,695,11.0,-5785,1,0.0579,133,304,100648,100572.0,4,Blues
The Marcus King Band,56,623,0.44,5.0,-8216,1,0.0348,0.0891,802,86726,265587.0,4,Bollywood
Pacman da Gunman,57,787,0.53,6.0,-6015,0,339,78,0.39,82113,257063.0,4,Alt_Music
Time Zone,26,805,942,10.0,-8607,0,0.0767,103,697,111876,498827.0,4,Alt_Music
August Burns Red,46,126,759,11.0,-5189,0,133,111,113,183501,248453.0,4,Instrumental
Sugar Blue,16,406,0.43,5.0,-7702,1,0.0423,338,417,176.21,548440.0,3,Pop
Shalom Gad,17,536,427,4.0,-10.08,0,0.0316,111,434,118029,323276.0,4,Blues
Dudu Tassa,20,317,778,7.0,-7354,0,0.0562,116,222,173942,384973.0,4,Bollywood
Aldous Harding,62,732,408,11.0,-8475,1,36,69,663,87015,299440.0,4,Blues
Bush,42,291,599,7.0,-5.05,1,0.0384,0.0771,0.4,79063,216493.0,4,Bollywood
Dor Hamabul,19,695,0.82,,-5541,1,0.0607,367,743,118976,201283.0,4,Bollywood
Code Orange,46,241,973,1.0,-2103,1,171,182,453,148847,227981.0,3,Instrumental
The Bees,44,521,808,9.0,-8201,0,52,227,834,98867,170733.0,4,Blues
Pot√©,36,573,574,6.0,-10924,1,0.0563,329,0.3,154.01,221679.0,4,Indie
Roisha,17,701,415,8.0,-10182,1,133,157,471,81464,194356.0,4,Alt_Music
Fortisakharof,34,0.57,464,2.0,-14.59,0,0.0269,229,532,103276,241000.0,4,Bollywood
Immortal,32,325,0.98,4.0,-6586,0,107,316,0.0378,112553,265808.0,3,Instrumental
Britney Spears,67,769,638,11.0,-5054,1,216,0.0857,782,115007,3.535116667,4,Country
Liquid Tension Experiment,50,414,945,9.0,-4.66,1,0.0897,314,565,145014,396067.0,4,Instrumental
The Kid LAROI,73,0.6,723,6.0,-4928,0,158,167,463,149881,195268.0,4,Alt_Music
The Foxies,38,576,829,,-4323,0,0.0593,304,652,167.99,165323.0,4,Country
Arcade Fire,57,324,772,1.0,-6.95,1,0.0371,0.12,291,135737,343627.0,4,Blues
Sha Na Na,21,299,336,,-15493,1,87,709,434,105931,211067.0,4,Bollywood
The Pom-Poms,48,783,537,6.0,-5715,0,0.0672,126,193,109972,176182.0,4,Blues
Faces,29,0.42,956,,-6475,1,0.0462,0.26,904,152758,173027.0,4,Pop
Jerry Lee Lewis,67,0.4,818,,-11238,1,0.08,132,936,166287,1.82845,4,Bollywood
Greenleaf,37,212,865,10.0,-7755,1,0.0511,0.0933,681,163335,194867.0,4,Bollywood
Evergrey,49,512,875,9.0,-7.07,0,46,0.0957,497,137014,349747.0,4,Instrumental
C.W. McCall,60,0.68,543,5.0,-14876,1,141,0.0881,796,111.62,3.843333333,4,HipHop
DEAR MOTHER,41,469,0.86,1.0,-7417,1,0.0591,152,245,122027,210240.0,4,Instrumental
Sui Uzi,34,675,911,11.0,-8397,1,0.27,304,578,109947,221687.0,4,Blues
Rich Dunk,42,812,0.73,11.0,-4678,1,0.16,126,758,140031,138613.0,4,Alt_Music
Day by Day,37,0.65,616,6.0,-8857,0,31,118,906,149924,3.20755,4,Rock
Don Henley,49,582,521,2.0,-11528,1,0.0249,0.21,405,88131,324667.0,4,Bollywood
Russ,34,451,627,8.0,-4.59,1,127,118,0.77,74.69,184000.0,4,Alt_Music
"Joshua Redman, Brad Mehldau",47,447,163,8.0,-14835,1,0.0707,654,197,74933,16.74378333,3,Acoustic/Folk
Ron Gallo,30,759,617,9.0,-8984,0,0.0781,103,507,106639,166853.0,4,Blues
Bass Drum of Death,32,585,953,3.0,-6.2,1,0.0359,436,732,127976,227280.0,4,Bollywood
PinkPantheress,75,577,788,11.0,-6737,0,0.0977,123,644,172926,93970.0,4,Country
Serena-Maneesh,20,361,985,11.0,-6644,0,144,566,0.21,153586,138747.0,4,Bollywood
Rainbow,62,486,487,9.0,-11633,0,0.0341,0.0648,373,81972,282013.0,4,Instrumental
347aidan,82,0.98,413,8.0,-11052,0,101,0.17,764,119993,180139.0,4,Country
The King Khan & BBQ Show,29,408,0.98,4.0,-489,1,0.0456,287,674,150405,170520.0,4,Pop
Ihsahn,34,329,864,4.0,-6067,0,53,0.0918,236,135734,293173.0,4,Instrumental
TOOL,69,567,714,9.0,-8512,0,0.0302,186,191,107441,403533.0,3,Bollywood
Current Joys,52,697,621,9.0,-7206,1,0.0401,0.0928,849,130482,174623.0,3,Blues
CLEWS,31,545,0.78,5.0,-4975,0,0.0896,0.0817,477,126014,220129.0,4,Bollywood
Songhoy Blues,37,635,559,4.0,-11315,1,0.0844,102,728,78353,213653.0,4,Pop
Creedence Clearwater Revival,,437,742,4.0,-7062,0,0.0291,112,688,102186,270360.0,4,Bollywood
T. Rex,26,502,787,7.0,-7767,1,0.0961,153,801,160131,124160.0,4,Pop
Oliver Malcolm,54,629,773,,-6965,0,0.0754,382,489,173927,242637.0,4,Bollywood
Bladverk Band,61,475,105,9.0,-18046,0,0.0351,115,0.0563,54727,3.111083333,4,Acoustic/Folk
Chromeo,48,686,902,5.0,-3154,0,0.0304,125,648,129971,198020.0,4,Blues
The Bravery,58,385,949,8.0,-3369,1,0.0459,113,517,166137,226347.0,4,Bollywood
Magazine,44,324,967,6.0,-5655,1,0.0774,0.0566,392,165.92,244320.0,4,Blues
Jamie Lenman,30,538,899,9.0,-5426,1,105,0.0385,267,159941,154251.0,4,Bollywood
Omer Adam,30,771,737,11.0,-4398,0,0.0337,0.0916,923,99955,216853.0,4,Country
Ghost Iris,32,0.52,0.95,2.0,-3912,1,0.0491,287,346,125016,226320.0,4,Instrumental
St. Vincent,59,677,826,9.0,-6.8,1,368,571,498,124821,183880.0,4,Indie
The Wreckers,57,514,679,6.0,-6117,1,0.0273,0.0594,496,164109,3.503883333,4,HipHop
Mahavishnu Orchestra,34,249,986,4.0,-7656,1,115,0.0365,0.0792,108575,342800.0,5,Bollywood
Nancy Wilson,33,725,403,2.0,-9113,1,0.0471,96,232,119947,103078.0,4,Pop
Crooked Teeth,44,486,806,1.0,-3479,1,0.0384,0.0621,451,99873,151288.0,4,Bollywood
BLOW,45,794,648,3.0,-7659,0,0.0651,0.0995,0.94,144038,196315.0,4,Blues
Trudy Lynn,11,807,585,7.0,-6702,0,0.0375,0.0894,749,97.03,295627.0,4,Pop
PUP,42,278,962,8.0,-5284,0,112,0.32,322,169921,201547.0,4,Bollywood
yaeow,51,349,363,4.0,-11718,1,0.0394,0.0824,103,169928,149647.0,4,Alt_Music
"Manna Dey, Asha Bhosle, Sudha Malhotra, S. D. Batish, Mohammed Rafi",13,471,803,1.0,-5.8,1,125,0.22,765,101028,11.80366667,4,Metal
Danielle Nicole,38,607,159,1.0,-12223,1,0.0326,182,662,162005,177907.0,3,Pop
Daniel Tompkins,28,281,914,9.0,-5805,0,0.0603,236,217,122721,233111.0,4,Instrumental
lady gleep,22,679,621,,-6.17,1,33,104,306,120028,183605.0,4,Country
Carpathian Forest,35,282,916,4.0,-6632,0,0.0749,141,109,82483,281733.0,4,Instrumental
Causa Sui,41,275,658,10.0,-10.82,1,32,121,451,159201,608253.0,4,Instrumental
Two Trains Left,35,0.35,917,,-5127,1,0.0441,128,424,160045,211875.0,4,Bollywood
Rockfour,11,318,906,1.0,-6192,1,0.0581,155,547,134363,217573.0,4,Blues
Spoonie Gee,37,818,739,7.0,-9991,0,0.0569,0.0653,0.92,104657,293733.0,4,Alt_Music
Goth Babe,61,514,632,4.0,-7544,1,145,106,531,85018,204127.0,4,Blues
Lola Marsh,34,425,587,11.0,-6134,1,0.0284,0.0988,288,81017,229800.0,4,Bollywood
True Tiger,13,654,607,5.0,-8047,1,0.0394,255,499,143941,277788.0,4,Alt_Music
GUMX,19,498,939,1.0,-4934,1,0.0753,463,312,103974,140320.0,4,Bollywood
Porter Robinson,65,568,564,6.0,-8231,1,0.0273,0.0766,385,115059,309986.0,4,Country
They Might Be Giants,59,0.61,819,8.0,-8323,1,0.0666,285,454,100057,198920.0,4,Bollywood
Just-Ice,31,795,775,1.0,-7492,1,162,0.0367,833,96027,272787.0,4,Alt_Music
ILLENIUM,63,428,877,5.0,-4722,0,0.0835,0.0943,113,75518,221000.0,4,Bollywood
Usha Mangeshkar,,799,303,3.0,-17956,0,0.0762,0.0487,965,102827,2.968216667,4,Metal
Delta 5,47,871,0.61,7.0,-7565,1,239,0.0674,788,134507,193373.0,4,Blues
Evan Wilson,45,153,0.0289,5.0,-23791,1,0.0405,0.0872,0.0942,167406,3.655233333,3,Acoustic/Folk
Master P,50,484,0.69,6.0,-6339,1,316,181,657,80862,308973.0,3,Alt_Music
Koevary,20,621,787,6.0,-5149,0,0.0383,566,589,128941,187827.0,4,Blues
Jefferson Airplane,,302,211,,-19351,1,105,197,398,159.61,23320.0,4,Bollywood
Fred again..,42,837,0.71,2.0,-7109,1,0.0762,0.0649,694,123021,204878.0,4,Country
Skip James,43,508,151,2.0,-14984,1,0.0324,172,523,85128,181787.0,4,Pop
Paper Idol,50,0.69,834,2.0,-4155,1,0.0672,66,313,108032,183128.0,4,Indie
Charley Patton,39,473,281,1.0,-11337,1,0.0354,0.11,523,119161,174576.0,4,Pop
Eagle-Eye Cherry,72,547,707,,-8.74,1,0.0338,285,654,119576,242733.0,4,Country
Liam Gallagher,59,351,939,,-4469,1,0.0564,296,321,182067,223547.0,4,Bollywood
Billy Idol,58,545,647,9.0,-9693,1,0.0404,159,552,85.76,4.95711667,4,Bollywood
Britney Spears,34,526,731,6.0,-4901,1,0.0459,0.0557,491,128.04,4274,4,Country
brakence,61,0.73,0.61,8.0,-7784,0,238,144,0.8,146572,157903.0,4,Alt_Music
Dawn Of Ashes,39,584,692,,-8247,0,0.0611,128,264,95029,230500.0,4,Instrumental
Phoebe Bridgers,66,373,123,7.0,-15193,1,0.0407,0.0816,138,97129,220813.0,4,Blues
Trash Boat,55,463,908,10.0,-4373,0,0.0756,366,459,99993,204745.0,4,Bollywood
Shinedown,50,379,901,,-4.81,0,0.0349,0.0933,691,168976,204027.0,4,Bollywood
Henrik Freischlader,37,454,891,2.0,-5101,1,0.0621,468,752,169869,266466.0,4,Pop
Slomosa,45,472,0.63,5.0,-9556,0,0.0369,161,511,151913,167389.0,4,Indie
Jimi Hendrix,50,568,898,8.0,-8833,0,0.0862,484,833,110824,301520.0,4,Pop
Itay Levi,29,688,337,11.0,-10991,0,31,152,364,123988,220000.0,4,Country
my bloody valentine,59,0.14,641,,-10435,1,0.0422,108,352,170207,256573.0,4,Bollywood
Beastie Boys,73,324,938,6.0,-7332,0,102,0.0961,543,168131,178440.0,4,Blues
MIKA,69,675,828,,-5799,1,0.0454,364,669,122229,187733.0,4,Country
Behemoth,45,235,927,6.0,-5824,1,84,0.0748,253,90497,211267.0,4,Instrumental
renforshort,55,572,747,10.0,-6237,1,0.0943,108,0.3,158051,155275.0,4,Indie
Dead Or Alive,72,554,963,6.0,-3762,0,35,431,918,128175,195147.0,4,Country
Lush,50,509,611,6.0,-11036,0,0.0291,107,0.9,129926,209133.0,4,Blues
Nathan Goshen,26,525,696,7.0,-5963,0,0.0331,259,414,92065,211147.0,4,Country
Markul,47,756,674,7.0,-7036,0,0.0352,0.0804,429,103982,150000.0,4,Country
PlayaPhonk,79,804,803,1.0,-4673,1,346,119,339,125.0,2.356233333,4,Country
2FeetBino,39,772,327,8.0,-11432,1,601,129,211,176174,188400.0,4,Alt_Music
Zergananda,48,312,777,1.0,-9267,0,54,121,286,176072,290795.0,4,Instrumental
HaBanot Nechama,49,628,308,9.0,-11431,1,108,0.0995,209,79911,229427.0,4,Country
Neil Diamond,33,549,255,11.0,-8823,1,0.0287,454,638,127368,200240.0,4,Bollywood
IDLES,50,0.24,956,,-3335,1,0.07,0.0579,205,93486,187451.0,4,Bollywood
Foo Fighters,65,0.53,759,7.0,-7067,1,0.0351,319,502,131999,253840.0,4,Indie
Arcana,41,447,742,7.0,-5015,1,0.0298,149,214,150254,389387.0,4,Instrumental
Lou Reed,69,0.4,267,10.0,-12488,1,0.0323,103,0.0872,144799,225000.0,3,Indie
Skalpel,47,308,361,7.0,-18788,0,0.0333,0.19,0.0516,117.0,267330.0,4,Blues
The Dip,62,664,586,4.0,-7985,0,0.0283,0.16,727,102991,174520.0,4,Pop
Bloc Party,28,635,875,10.0,-8536,0,0.0421,483,934,149.98,324667.0,4,Blues
Romy,58,0.55,796,6.0,-5.39,1,0.0495,103,0.32,128014,197661.0,4,Blues
Marmozets,39,401,904,11.0,-5297,0,98,0.0643,251,153422,240667.0,4,Bollywood
Def Leppard,65,0.59,743,,-7078,0,0.0347,0.0847,412,129.79,346960.0,4,Bollywood
White Zombie,66,684,851,9.0,-9792,1,0.0407,535,512,112662,234080.0,4,Instrumental
Ivri Lider,22,519,876,6.0,-7.49,0,0.05,102,378,97002,223493.0,4,Bollywood
Pepper,44,582,642,,-5174,1,74,148,918,80745,268627.0,4,Bollywood
Eric Clapton,56,0.51,389,2.0,-14317,0,0.0384,644,621,94.04,4.34066667,4,Rock
Dilated Peoples,50,0.51,863,4.0,-4.56,0,402,375,628,85599,245827.0,4,Alt_Music
Status Quo,24,748,538,2.0,-7715,0,0.0488,0.11,795,130.45,199267.0,4,Pop
The Brian Jonestown Massacre,63,527,636,5.0,-12888,0,0.0347,204,607,83101,334467.0,4,Indie
Spoon,15,697,863,5.0,-4799,1,0.0337,0.0629,961,96407,189440.0,4,Blues
Folk9,29,686,598,3.0,-10062,0,0.0266,0.0705,869,110961,222703.0,4,Country
S-X,19,784,369,,-9379,0,292,125,568,137.05,243714.0,4,Alt_Music
42 Dugg,,792,581,5.0,-9275,0,336,199,667,139.92,173494.0,3,Alt_Music
The Judds,43,901,354,11.0,-10153,0,0.0323,0.0752,878,115335,3.715333333,4,HipHop
Roop Kumar Rathod,47,0.52,766,8.0,-9242,0,85,129,714,144.13,7.644883333,4,Metal
Simple Minds,57,494,693,5.0,-9781,1,0.0345,0.32,481,94154,345293.0,4,Bollywood
VANNA,10,539,527,,-8656,1,0.0414,0.0923,232,75006,328800.0,4,Blues
Stromae,80,791,0.59,1.0,-9206,0,0.0793,65,714,119951,3.43445,4,Country
Angelus Apatrida,33,218,982,,-4.3,0,224,329,319,192847,339253.0,4,Instrumental
"Camille Saint-Saëns, Gabriel Schwabe, Malmö Symphony Orchestra, Marc Soustrot",35,0.0847,0.0185,4.0,-30252,1,0.0488,0.0718,0.0399,82833,6.415333333,4,Acoustic/Folk
Agam,38,388,458,2.0,-10313,1,0.0292,101,361,85688,5.829766667,4,Rock
Wooden Shjips,49,556,546,9.0,-13215,1,0.0285,115,427,91887,447999.0,4,Blues
Sylvan Esso,57,836,0.74,9.0,-4.77,0,57,121,445,101986,177920.0,4,Country
Annie Taylor,25,625,728,9.0,-8276,1,0.0263,129,868,110005,221389.0,4,Blues
Ultravox,33,573,304,,-14.31,1,0.0309,111,256,102686,182653.0,4,Blues
Mountain Song,36,471,211,5.0,-13377,1,0.0362,0.15,299,145539,4.795116667,4,Rock
Ehud Banai,22,475,504,,-8151,1,0.0282,123,211,128959,269014.0,4,Bollywood
Bob Dylan,73,482,721,,-6839,1,0.0321,189,557,95263,6.16,4,Bollywood
Ed Sheeran,86,599,448,8.0,-6312,1,0.0232,106,168,95.05,263400.0,3,Country
Royal Blood,53,596,811,1.0,-5501,0,0.0587,0.0971,475,100032,226093.0,4,Bollywood
Jefferson Airplane,26,456,861,2.0,-11.62,0,0.04,741,453,114957,365080.0,4,Bollywood
Myd,57,724,0.61,7.0,-10025,1,0.0358,243,591,123985,400867.0,4,Indie
Robbie Williams,67,478,965,10.0,-5022,1,0.0642,0.0854,347,125152,262000.0,4,Country
Daemonia Nymphe,42,523,394,7.0,-9403,1,0.0259,0.0554,0.22,99961,266493.0,4,Instrumental
Dr. Feelgood,31,386,764,9.0,-12772,1,0.0355,295,706,171713,240867.0,4,Pop
Stevie Ray Vaughan,59,256,423,6.0,-11994,1,35,0.25,441,173.27,320907.0,3,Pop
ONR,45,545,964,1.0,-4326,1,0.0565,0.0842,698,142002,233439.0,4,Indie
U2,54,537,199,2.0,-18726,1,0.0287,334,229,94634,257366.0,4,Bollywood
A Winged Victory for the Sullen,40,152,0.0625,5.0,-23396,1,0.0358,0.0802,0.0355,85971,286962.0,3,Indie
"Jatin-Lalit, Kumar Sanu",43,517,584,9.0,-6431,1,0.0385,109,438,79146,6.909333333,4,Metal
keshi,76,711,747,,-6335,1,0.0523,0.0957,852,136.0,166023.0,4,Country
Nurit Galron,32,678,0.84,,-6439,0,0.0279,329,684,132327,303333.0,4,Country
Hanan Ben Ari,33,423,281,2.0,-7963,1,0.0291,112,347,146422,240732.0,4,Country
Equilibrium,50,209,951,11.0,-8108,0,149,372,147,179901,277417.0,4,Instrumental
Villagers,65,579,415,7.0,-11599,1,0.0397,671,0.42,102713,219093.0,4,Country
Meshuggah,50,264,986,11.0,-5059,1,102,0.0535,223,106161,274587.0,4,Instrumental
Dory-Loup,11,586,887,7.0,-6924,1,0.0769,286,405,94965,176082.0,4,Bollywood
Iron Butterfly,34,439,561,4.0,-9507,0,0.0345,319,794,162903,150533.0,4,Pop
Octopus Montage,42,471,971,7.0,-2546,1,242,332,236,179951,91000.0,4,Instrumental
Refused,32,508,988,6.0,-4537,0,64,201,262,142031,241440.0,4,Bollywood
Bukka White,30,565,266,11.0,-11708,1,0.0375,103,577,109976,168733.0,4,Pop
Alice Merton,53,864,656,7.0,-7286,1,104,0.0712,821,115959,235813.0,4,Bollywood
Sindy,19,0.47,416,11.0,-9.31,0,0.0266,236,0.26,89013,272720.0,4,Bollywood
Omer Adam,46,0.43,486,8.0,-5776,0,0.0356,214,421,137992,220253.0,4,Country
Sarit Hadad,23,658,944,5.0,-3593,0,0.0305,0.0902,844,94033,185147.0,4,Country
Screaming Trees,48,163,937,,-5502,1,0.0882,372,413,184482,273813.0,4,Bollywood
Asteroid,38,478,628,,-4582,1,0.0377,0.0907,581,115.07,266920.0,3,Instrumental
Idan Raichel,43,717,803,7.0,-4761,0,0.0589,0.0827,728,104024,215192.0,4,Country
Neverland In Ashes,16,367,0.96,7.0,-5078,1,104,485,102,195045,233841.0,4,Instrumental
Smash Mouth,66,745,972,6.0,-5598,1,0.0316,148,968,123067,207787.0,4,Country
The Chemical Brothers,56,252,872,8.0,-3752,1,0.0777,109,399,126938,236360.0,4,Indie
The Devil Wears Prada,51,424,981,10.0,-2749,1,163,357,0.0992,149955,243600.0,4,Instrumental
Eyal Golan,29,702,909,6.0,-2.97,1,0.0429,0.0693,961,99.99,230573.0,4,Country
John Doe,31,535,726,2.0,-6097,1,0.0273,129,497,113749,178867.0,4,Bollywood
Darlingside,46,214,349,11.0,-12987,0,0.0323,0.0745,0.0651,130291,277113.0,4,Blues
Transvision Vamp,48,465,821,4.0,-11115,1,0.0487,447,697,149824,209907.0,4,Bollywood
Jane n' the Jungle,42,235,942,9.0,-2191,0,0.0945,112,354,131967,182158.0,4,Bollywood
Part-Time Friends,32,917,571,4.0,-7659,1,0.0537,126,967,125018,237253.0,4,Blues
Phani Narayana,17,577,636,9.0,-10157,1,0.13,142,567,98055,301933.0,4,Blues
Uly,37,737,302,4.0,-17692,1,0.0425,366,688,91018,146595.0,4,Blues
"Asha Bhosle, Mohammed Rafi",25,559,318,9.0,-11106,0,0.0317,0.11,684,80242,4.797333333,4,Metal
Sorcha Richardson,43,0.83,345,2.0,-9941,1,0.0445,0.11,0.55,120966,214306.0,4,Indie
Charlie Martin,32,695,612,6.0,-7587,1,0.0264,108,801,104963,227867.0,4,Blues
Itzik Kala,26,0.7,828,10.0,-6303,0,0.0577,44,756,110.01,229733.0,4,Country
Sabrina Song,20,676,445,1.0,-10058,1,0.0789,89,566,157995,202852.0,4,Blues
Gorgeous Bully,31,353,725,2.0,-10131,1,0.0422,0.0289,402,82831,182169.0,4,Indie
Nothing But Thieves,49,438,296,11.0,-6433,0,0.0432,105,304,111153,219760.0,4,Bollywood
Logic1000,47,803,581,9.0,-8054,1,0.17,0.0768,163,125007,253440.0,4,Indie
Coldplay,75,638,924,7.0,-3887,1,36,149,0.53,111995,263787.0,4,Country
Jaja Bu,38,713,661,10.0,-6874,0,0.0271,0.0991,0.83,107039,273467.0,4,Blues
Bare King,22,279,975,7.0,-7294,1,124,333,0.0447,144943,204629.0,4,Instrumental
ZXPH XLLXS,27,247,944,3.0,-2139,0,0.0394,607,614,140052,292962.0,4,Alt_Music
aswekeepsearching,20,454,723,8.0,-8325,1,0.0375,0.18,159,150146,357125.0,4,Blues
Eyal Golan,45,714,527,11.0,-7.96,0,0.0424,0.12,606,130023,204217.0,4,Country
Lindemann,53,546,916,11.0,-6737,0,0.0401,0.0401,411,119997,235413.0,4,Instrumental
diveliner,53,494,713,3.0,-7956,0,0.0777,168,445,90482,165500.0,4,Bollywood
Crystal Tides,37,619,726,8.0,-5305,0,0.0278,0.0596,831,134999,191813.0,4,Bollywood
Sabaton,68,536,849,,-4702,1,0.0616,104,305,127002,206547.0,4,Instrumental
Sloan Peterson,24,509,935,,-5.26,1,0.0805,133,823,165003,149065.0,4,Indie
Desert Sessions,48,331,904,6.0,-6297,0,0.0407,413,923,154675,104611.0,4,Bollywood
CUBE,34,414,499,4.0,-7327,0,0.0369,133,338,118158,183552.0,4,Indie
Gojira,52,493,0.83,,-5983,0,105,102,114,137967,594213.0,4,Instrumental
Hadag Nahash,25,804,0.77,10.0,-6699,0,0.0438,0.0591,873,159988,223560.0,4,Alt_Music
Coldplay,63,611,556,9.0,-5761,1,0.0288,0.0359,252,126532,297307.0,4,Bollywood
Solence,55,0.42,949,7.0,-6214,1,189,101,171,77064,227379.0,4,Instrumental
Estrella Morente,25,424,446,1.0,-7602,1,0.0666,0.0961,272,89098,223635.0,4,Country
Garbage,58,632,0.76,1.0,-4798,0,0.0342,0.0494,671,119.95,257758.0,4,Blues
Kyuss,43,263,679,5.0,-11883,0,0.0498,0.0969,406,82261,355869.0,4,Bollywood
cleopatrick,48,374,792,11.0,-4118,1,0.0365,185,339,117548,209049.0,4,Bollywood
The Missing Road,5,583,216,2.0,-13345,1,0.0324,102,173,88393,4.139766667,4,Rock
Bastille,53,369,0.76,8.0,-3901,0,0.0521,139,261,131605,204819.0,4,Bollywood
Psymon Spine,34,765,476,,-8069,0,0.0969,106,598,107004,254461.0,4,Indie
"Elle King, Miranda Lambert",76,612,884,5.0,-4.4,1,0.0459,0.0997,626,119991,4.093766667,4,HipHop
The Ides Of March,51,474,734,10.0,-8813,0,0.0426,0.26,926,101751,178067.0,4,Bollywood
Ted Nugent,46,494,939,2.0,-6889,1,296,708,552,171233,289307.0,4,Instrumental
Nas,66,665,0.91,6.0,-4682,0,223,227,887,84099,293973.0,4,Alt_Music
Ehud Banai,21,446,807,,-4417,0,0.0302,194,346,86003,284693.0,4,Bollywood
Rammstein,62,295,878,2.0,-5034,1,0.0541,113,295,165083,301853.0,3,Instrumental
Goth Babe,54,498,887,9.0,-8501,1,171,144,0.0758,114936,189382.0,4,Blues
Tai Verdes,31,837,514,7.0,-6161,1,0.0518,0.0809,676,130004,165533.0,4,Country
Bruce Springsteen,75,398,952,4.0,-6042,1,61,0.1,584,122093,278680.0,4,Bollywood
Black Thought,39,479,891,1.0,-5067,1,392,358,699,165428,178086.0,4,Alt_Music
DJ Mesh,27,682,743,7.0,-5135,1,334,0.3,793,81946,205601.0,4,Alt_Music
Kid Cudi,79,619,589,1.0,-6531,1,124,378,158,143896,174960.0,4,Alt_Music
Falling In Reverse,48,321,895,11.0,-4172,1,267,0.0863,248,159657,176228.0,4,Bollywood
Seventh Crystal,26,477,721,6.0,-5342,0,0.0274,113,137,85986,238373.0,4,Bollywood
Japanese Breakfast,64,653,875,2.0,-5815,0,0.0274,329,0.61,109988,195371.0,4,Blues
Day Sulan,58,852,535,7.0,-5.94,0,0.0896,246,483,103007,205056.0,4,Alt_Music
Mohammed Rafi,26,314,581,2.0,-7867,1,0.0376,0.23,458,114958,4.08245,4,Metal
BROS,47,733,568,4.0,-5938,0,0.0359,108,944,100078,231155.0,4,Blues
carolesdaughter,79,797,755,2.0,-5393,1,0.0293,124,411,129955,135878.0,4,Alt_Music
Chris Stapleton,61,0.28,0.93,9.0,-7573,1,104,371,623,177258,222653.0,3,Bollywood
Deepayan Deep Maitra,17,476,724,8.0,-12.96,0,32,113,0.41,137998,311100.0,4,Blues
Brett Dennen,54,602,595,8.0,-10337,1,0.0339,0.0812,962,84362,268440.0,4,Country
The Band,49,639,431,9.0,-12494,1,0.0489,0.0867,526,144048,4.58111667,4,Rock
Adam Chaffins,33,0.61,0.6,5.0,-4465,1,0.0915,102,757,132447,211133.0,4,Indie
Noga Erez,54,778,0.63,9.0,-7135,0,182,0.0968,705,97035,165862.0,4,Blues
Folamour,49,765,871,1.0,-7523,0,0.0536,125,505,119989,256467.0,4,Indie
Megadeth,39,449,797,9.0,-9724,1,0.0831,0.0422,731,144491,183360.0,4,Instrumental
Klaxons,25,659,754,4.0,-3423,0,0.0375,0.0923,0.0471,130021,323227.0,4,Blues
Rich Brian,62,0.62,476,11.0,-12759,0,0.0724,135,602,161168,194240.0,4,Alt_Music
